model,layer,transform,group,cos
bert,6.0,rm_top_pcs_5,intra,0.6814126372337341
bert,6.0,rm_top_pcs_5,intra,0.6248946785926819
bert,6.0,rm_top_pcs_5,intra,0.3965700566768646
bert,6.0,rm_top_pcs_5,intra,0.40699681639671326
bert,6.0,rm_top_pcs_5,intra,0.6909205913543701
bert,6.0,rm_top_pcs_5,intra,0.2981019616127014
bert,6.0,rm_top_pcs_5,intra,0.5320226550102234
bert,6.0,rm_top_pcs_5,intra,0.427101731300354
bert,6.0,rm_top_pcs_5,intra,0.45369070768356323
bert,6.0,rm_top_pcs_5,intra,0.608256459236145
bert,6.0,rm_top_pcs_5,intra,0.6856913566589355
bert,6.0,rm_top_pcs_5,intra,0.6001468896865845
bert,6.0,rm_top_pcs_5,intra,0.47593656182289124
bert,6.0,rm_top_pcs_5,intra,0.42138901352882385
bert,6.0,rm_top_pcs_5,intra,0.4120199978351593
bert,6.0,rm_top_pcs_5,intra,0.2542096674442291
bert,6.0,rm_top_pcs_5,intra,0.5118233561515808
bert,6.0,rm_top_pcs_5,intra,0.5021623373031616
bert,6.0,rm_top_pcs_5,intra,0.3459149897098541
bert,6.0,rm_top_pcs_5,intra,0.6448946595191956
bert,6.0,rm_top_pcs_5,intra,0.45907628536224365
bert,6.0,rm_top_pcs_5,intra,0.6625202894210815
bert,6.0,rm_top_pcs_5,intra,0.2863673269748688
bert,6.0,rm_top_pcs_5,intra,0.21745146811008453
bert,6.0,rm_top_pcs_5,intra,0.6789417862892151
bert,6.0,rm_top_pcs_5,intra,0.25365006923675537
bert,6.0,rm_top_pcs_5,intra,0.33736661076545715
bert,6.0,rm_top_pcs_5,intra,0.16696234047412872
bert,6.0,rm_top_pcs_5,intra,0.25576159358024597
bert,6.0,rm_top_pcs_5,intra,0.42781057953834534
bert,6.0,rm_top_pcs_5,intra,0.35547971725463867
bert,6.0,rm_top_pcs_5,intra,0.2191743105649948
bert,6.0,rm_top_pcs_5,intra,0.5344557762145996
bert,6.0,rm_top_pcs_5,intra,0.7362008094787598
bert,6.0,rm_top_pcs_5,intra,0.7140449285507202
bert,6.0,rm_top_pcs_5,intra,0.525021493434906
bert,6.0,rm_top_pcs_5,intra,0.5083701610565186
bert,6.0,rm_top_pcs_5,intra,0.5033158659934998
bert,6.0,rm_top_pcs_5,intra,0.4295239746570587
bert,6.0,rm_top_pcs_5,intra,0.6720467805862427
bert,6.0,rm_top_pcs_5,intra,0.5392740368843079
bert,6.0,rm_top_pcs_5,intra,0.47580215334892273
bert,6.0,rm_top_pcs_5,intra,0.6886596083641052
bert,6.0,rm_top_pcs_5,intra,0.5064053535461426
bert,6.0,rm_top_pcs_5,intra,0.6576763987541199
bert,6.0,rm_top_pcs_5,intra,0.5586226582527161
bert,6.0,rm_top_pcs_5,intra,0.46009302139282227
bert,6.0,rm_top_pcs_5,intra,0.649032473564148
bert,6.0,rm_top_pcs_5,intra,0.4441080689430237
bert,6.0,rm_top_pcs_5,intra,0.4836108982563019
bert,6.0,rm_top_pcs_5,intra,0.38054394721984863
bert,6.0,rm_top_pcs_5,intra,0.4879834055900574
bert,6.0,rm_top_pcs_5,intra,0.4727397561073303
bert,6.0,rm_top_pcs_5,intra,0.5224336981773376
bert,6.0,rm_top_pcs_5,intra,0.44927921891212463
bert,6.0,rm_top_pcs_5,intra,0.2688834071159363
bert,6.0,rm_top_pcs_5,intra,0.33746618032455444
bert,6.0,rm_top_pcs_5,intra,0.2081046849489212
bert,6.0,rm_top_pcs_5,intra,0.7440831065177917
bert,6.0,rm_top_pcs_5,intra,0.8027516007423401
bert,6.0,rm_top_pcs_5,intra,0.7039692997932434
bert,6.0,rm_top_pcs_5,intra,0.21164657175540924
bert,6.0,rm_top_pcs_5,intra,0.7319296598434448
bert,6.0,rm_top_pcs_5,intra,0.7283719778060913
bert,6.0,rm_top_pcs_5,intra,0.13969290256500244
bert,6.0,rm_top_pcs_5,intra,0.71380215883255
bert,6.0,rm_top_pcs_5,intra,0.21766677498817444
bert,6.0,rm_top_pcs_5,intra,0.1718815118074417
bert,6.0,rm_top_pcs_5,intra,0.3496992886066437
bert,6.0,rm_top_pcs_5,intra,0.43761923909187317
bert,6.0,rm_top_pcs_5,intra,0.3164927363395691
bert,6.0,rm_top_pcs_5,intra,0.3414137661457062
bert,6.0,rm_top_pcs_5,intra,0.27109190821647644
bert,6.0,rm_top_pcs_5,intra,0.1485728770494461
bert,6.0,rm_top_pcs_5,intra,0.2657458484172821
bert,6.0,rm_top_pcs_5,intra,0.567203164100647
bert,6.0,rm_top_pcs_5,intra,0.367291659116745
bert,6.0,rm_top_pcs_5,intra,0.5632200837135315
bert,6.0,rm_top_pcs_5,intra,0.4057592451572418
bert,6.0,rm_top_pcs_5,intra,0.7438436150550842
bert,6.0,rm_top_pcs_5,intra,0.42853373289108276
bert,6.0,rm_top_pcs_5,intra,0.18771806359291077
bert,6.0,rm_top_pcs_5,intra,0.7077357172966003
bert,6.0,rm_top_pcs_5,intra,0.7109348773956299
bert,6.0,rm_top_pcs_5,intra,0.6966558694839478
bert,6.0,rm_top_pcs_5,intra,0.47580602765083313
bert,6.0,rm_top_pcs_5,intra,0.44997507333755493
bert,6.0,rm_top_pcs_5,intra,0.7343083620071411
bert,6.0,rm_top_pcs_5,intra,0.4115806519985199
bert,6.0,rm_top_pcs_5,intra,0.3145579993724823
bert,6.0,rm_top_pcs_5,intra,0.30542895197868347
bert,6.0,rm_top_pcs_5,intra,0.5385974645614624
bert,6.0,rm_top_pcs_5,intra,0.3513988256454468
bert,6.0,rm_top_pcs_5,intra,0.11769291013479233
bert,6.0,rm_top_pcs_5,intra,0.19360388815402985
bert,6.0,rm_top_pcs_5,intra,0.24653449654579163
bert,6.0,rm_top_pcs_5,intra,0.4374225437641144
bert,6.0,rm_top_pcs_5,intra,0.8138552308082581
bert,6.0,rm_top_pcs_5,intra,0.6713396310806274
bert,6.0,rm_top_pcs_5,intra,0.7826254367828369
bert,6.0,rm_top_pcs_5,intra,0.616925835609436
bert,6.0,rm_top_pcs_5,intra,0.6654787659645081
bert,6.0,rm_top_pcs_5,intra,0.5808637738227844
bert,6.0,rm_top_pcs_5,intra,0.5308135151863098
bert,6.0,rm_top_pcs_5,intra,0.39332905411720276
bert,6.0,rm_top_pcs_5,intra,0.5602150559425354
bert,6.0,rm_top_pcs_5,intra,0.5307326316833496
bert,6.0,rm_top_pcs_5,intra,0.6067186594009399
bert,6.0,rm_top_pcs_5,intra,0.5707297325134277
bert,6.0,rm_top_pcs_5,intra,0.7021477818489075
bert,6.0,rm_top_pcs_5,intra,0.3892926573753357
bert,6.0,rm_top_pcs_5,intra,0.4574560225009918
bert,6.0,rm_top_pcs_5,intra,0.4549920856952667
bert,6.0,rm_top_pcs_5,intra,0.5847987532615662
bert,6.0,rm_top_pcs_5,intra,0.39612704515457153
bert,6.0,rm_top_pcs_5,intra,0.6819722056388855
bert,6.0,rm_top_pcs_5,intra,0.597690999507904
bert,6.0,rm_top_pcs_5,intra,0.5898098349571228
bert,6.0,rm_top_pcs_5,intra,0.5207052230834961
bert,6.0,rm_top_pcs_5,intra,0.5304802060127258
bert,6.0,rm_top_pcs_5,intra,0.6516798734664917
bert,6.0,rm_top_pcs_5,intra,0.3951191008090973
bert,6.0,rm_top_pcs_5,intra,0.7055440545082092
bert,6.0,rm_top_pcs_5,intra,0.4693993628025055
bert,6.0,rm_top_pcs_5,intra,0.5740137100219727
bert,6.0,rm_top_pcs_5,intra,0.32529035210609436
bert,6.0,rm_top_pcs_5,intra,0.4290753901004791
bert,6.0,rm_top_pcs_5,intra,0.4709915518760681
bert,6.0,rm_top_pcs_5,intra,0.29528939723968506
bert,6.0,rm_top_pcs_5,intra,0.342711865901947
bert,6.0,rm_top_pcs_5,intra,0.26819732785224915
bert,6.0,rm_top_pcs_5,intra,0.40139421820640564
bert,6.0,rm_top_pcs_5,intra,0.3668813407421112
bert,6.0,rm_top_pcs_5,intra,0.36491599678993225
bert,6.0,rm_top_pcs_5,intra,0.4503660500049591
bert,6.0,rm_top_pcs_5,intra,0.36280861496925354
bert,6.0,rm_top_pcs_5,intra,0.3197316527366638
bert,6.0,rm_top_pcs_5,intra,0.18019148707389832
bert,6.0,rm_top_pcs_5,intra,0.7742370367050171
bert,6.0,rm_top_pcs_5,intra,0.6467272639274597
bert,6.0,rm_top_pcs_5,intra,0.7321963310241699
bert,6.0,rm_top_pcs_5,intra,0.577599823474884
bert,6.0,rm_top_pcs_5,intra,0.6307913064956665
bert,6.0,rm_top_pcs_5,intra,0.6452584266662598
bert,6.0,rm_top_pcs_5,intra,0.5134117603302002
bert,6.0,rm_top_pcs_5,intra,0.5444459319114685
bert,6.0,rm_top_pcs_5,intra,0.5098659992218018
bert,6.0,rm_top_pcs_5,intra,0.5797648429870605
bert,6.0,rm_top_pcs_5,intra,0.5802949070930481
bert,6.0,rm_top_pcs_5,intra,0.700651228427887
bert,6.0,rm_top_pcs_5,intra,0.49420180916786194
bert,6.0,rm_top_pcs_5,intra,0.7891591787338257
bert,6.0,rm_top_pcs_5,intra,0.7109692096710205
bert,6.0,rm_top_pcs_5,intra,0.5128438472747803
bert,6.0,rm_top_pcs_5,intra,0.43598681688308716
bert,6.0,rm_top_pcs_5,intra,0.6567781567573547
bert,6.0,rm_top_pcs_5,intra,0.4371444284915924
bert,6.0,rm_top_pcs_5,intra,0.43781381845474243
bert,6.0,rm_top_pcs_5,intra,0.4411812722682953
bert,6.0,rm_top_pcs_5,intra,0.4949777126312256
bert,6.0,rm_top_pcs_5,intra,0.2291705161333084
bert,6.0,rm_top_pcs_5,intra,0.34091824293136597
bert,6.0,rm_top_pcs_5,intra,0.3740999698638916
bert,6.0,rm_top_pcs_5,intra,0.38661015033721924
bert,6.0,rm_top_pcs_5,intra,0.3742526173591614
bert,6.0,rm_top_pcs_5,intra,0.6251251697540283
bert,6.0,rm_top_pcs_5,intra,0.660230278968811
bert,6.0,rm_top_pcs_5,intra,0.582623302936554
bert,6.0,rm_top_pcs_5,intra,0.5243311524391174
bert,6.0,rm_top_pcs_5,intra,0.6610777974128723
bert,6.0,rm_top_pcs_5,intra,0.6590163111686707
bert,6.0,rm_top_pcs_5,intra,0.4978260397911072
bert,6.0,rm_top_pcs_5,intra,0.6364090442657471
bert,6.0,rm_top_pcs_5,intra,0.4747023582458496
bert,6.0,rm_top_pcs_5,intra,0.4791993498802185
bert,6.0,rm_top_pcs_5,intra,0.7705264091491699
bert,6.0,rm_top_pcs_5,intra,0.7606565952301025
bert,6.0,rm_top_pcs_5,intra,0.7734884023666382
bert,6.0,rm_top_pcs_5,intra,0.6203143000602722
bert,6.0,rm_top_pcs_5,intra,0.7160797715187073
bert,6.0,rm_top_pcs_5,intra,0.7066865563392639
bert,6.0,rm_top_pcs_5,intra,0.5461542010307312
bert,6.0,rm_top_pcs_5,intra,0.3208047151565552
bert,6.0,rm_top_pcs_5,intra,0.28158965706825256
bert,6.0,rm_top_pcs_5,intra,0.41055428981781006
bert,6.0,rm_top_pcs_5,intra,0.22755436599254608
bert,6.0,rm_top_pcs_5,intra,0.2403581291437149
bert,6.0,rm_top_pcs_5,intra,0.741452693939209
bert,6.0,rm_top_pcs_5,intra,0.6039491295814514
bert,6.0,rm_top_pcs_5,intra,0.6355690360069275
bert,6.0,rm_top_pcs_5,intra,0.474125474691391
bert,6.0,rm_top_pcs_5,intra,0.5160782933235168
bert,6.0,rm_top_pcs_5,intra,0.7493302822113037
bert,6.0,rm_top_pcs_5,intra,0.7179477214813232
bert,6.0,rm_top_pcs_5,intra,0.717109203338623
bert,6.0,rm_top_pcs_5,intra,0.7165102958679199
bert,6.0,rm_top_pcs_5,intra,0.603902280330658
bert,6.0,rm_top_pcs_5,intra,0.5242384672164917
bert,6.0,rm_top_pcs_5,intra,0.6594393849372864
bert,6.0,rm_top_pcs_5,intra,0.47479376196861267
bert,6.0,rm_top_pcs_5,intra,0.5970789790153503
bert,6.0,rm_top_pcs_5,intra,0.4926617741584778
bert,6.0,rm_top_pcs_5,intra,0.5332987308502197
bert,6.0,rm_top_pcs_5,intra,0.5516042113304138
bert,6.0,rm_top_pcs_5,intra,0.6229012608528137
bert,6.0,rm_top_pcs_5,intra,0.7294061183929443
bert,6.0,rm_top_pcs_5,intra,0.45490947365760803
bert,6.0,rm_top_pcs_5,intra,0.5418278574943542
bert,6.0,rm_top_pcs_5,intra,0.6101109981536865
bert,6.0,rm_top_pcs_5,intra,0.7587057948112488
bert,6.0,rm_top_pcs_5,intra,0.6583985090255737
bert,6.0,rm_top_pcs_5,intra,0.7488300800323486
bert,6.0,rm_top_pcs_5,intra,0.6706060767173767
bert,6.0,rm_top_pcs_5,intra,0.769145667552948
bert,6.0,rm_top_pcs_5,intra,0.6871770620346069
bert,6.0,rm_top_pcs_5,intra,0.6707940101623535
bert,6.0,rm_top_pcs_5,intra,0.6526623368263245
bert,6.0,rm_top_pcs_5,intra,0.6202381253242493
bert,6.0,rm_top_pcs_5,intra,0.4977918863296509
bert,6.0,rm_top_pcs_5,intra,0.5786896347999573
bert,6.0,rm_top_pcs_5,intra,0.6095331907272339
bert,6.0,rm_top_pcs_5,intra,0.452129065990448
bert,6.0,rm_top_pcs_5,intra,0.6641022562980652
bert,6.0,rm_top_pcs_5,intra,0.5230996608734131
bert,6.0,rm_top_pcs_5,intra,0.5303770303726196
bert,6.0,rm_top_pcs_5,intra,0.2883950173854828
bert,6.0,rm_top_pcs_5,intra,0.5184285044670105
bert,6.0,rm_top_pcs_5,inter,-0.008982079103589058
bert,6.0,rm_top_pcs_5,inter,0.0406489372253418
bert,6.0,rm_top_pcs_5,inter,0.06351292133331299
bert,6.0,rm_top_pcs_5,inter,-0.045352429151535034
bert,6.0,rm_top_pcs_5,inter,-0.05165361985564232
bert,6.0,rm_top_pcs_5,inter,0.005440506152808666
bert,6.0,rm_top_pcs_5,inter,0.025845982134342194
bert,6.0,rm_top_pcs_5,inter,0.0840769112110138
bert,6.0,rm_top_pcs_5,inter,-0.06344104558229446
bert,6.0,rm_top_pcs_5,inter,-0.0606534481048584
bert,6.0,rm_top_pcs_5,inter,-0.055760398507118225
bert,6.0,rm_top_pcs_5,inter,0.043817922472953796
bert,6.0,rm_top_pcs_5,inter,0.0425814650952816
bert,6.0,rm_top_pcs_5,inter,-0.058823179453611374
bert,6.0,rm_top_pcs_5,inter,-0.11894659698009491
bert,6.0,rm_top_pcs_5,inter,-0.1259450763463974
bert,6.0,rm_top_pcs_5,inter,-0.17122384905815125
bert,6.0,rm_top_pcs_5,inter,0.04940219968557358
bert,6.0,rm_top_pcs_5,inter,0.05100370571017265
bert,6.0,rm_top_pcs_5,inter,-0.09352821111679077
bert,6.0,rm_top_pcs_5,inter,-0.029333526268601418
bert,6.0,rm_top_pcs_5,inter,0.020699720829725266
bert,6.0,rm_top_pcs_5,inter,-0.11608627438545227
bert,6.0,rm_top_pcs_5,inter,-0.020750178024172783
bert,6.0,rm_top_pcs_5,inter,-0.048307955265045166
bert,6.0,rm_top_pcs_5,inter,-0.09824370592832565
bert,6.0,rm_top_pcs_5,inter,-0.04072200879454613
bert,6.0,rm_top_pcs_5,inter,-0.0795857161283493
bert,6.0,rm_top_pcs_5,inter,0.09401144832372665
bert,6.0,rm_top_pcs_5,inter,0.2075604945421219
bert,6.0,rm_top_pcs_5,inter,-0.062629334628582
bert,6.0,rm_top_pcs_5,inter,-0.04424281418323517
bert,6.0,rm_top_pcs_5,inter,0.07878689467906952
bert,6.0,rm_top_pcs_5,inter,-0.11546441167593002
bert,6.0,rm_top_pcs_5,inter,0.032288238406181335
bert,6.0,rm_top_pcs_5,inter,-0.07360498607158661
bert,6.0,rm_top_pcs_5,inter,0.009612135589122772
bert,6.0,rm_top_pcs_5,inter,0.13692836463451385
bert,6.0,rm_top_pcs_5,inter,0.14080025255680084
bert,6.0,rm_top_pcs_5,inter,-0.06846137344837189
bert,6.0,rm_top_pcs_5,inter,-0.013121914118528366
bert,6.0,rm_top_pcs_5,inter,0.14291422069072723
bert,6.0,rm_top_pcs_5,inter,-0.002231841441243887
bert,6.0,rm_top_pcs_5,inter,-0.1309092491865158
bert,6.0,rm_top_pcs_5,inter,0.055767688900232315
bert,6.0,rm_top_pcs_5,inter,0.08574029058218002
bert,6.0,rm_top_pcs_5,inter,0.09124922007322311
bert,6.0,rm_top_pcs_5,inter,0.01012441050261259
bert,6.0,rm_top_pcs_5,inter,-0.12260729819536209
bert,6.0,rm_top_pcs_5,inter,-0.058476198464632034
bert,6.0,rm_top_pcs_5,inter,-0.0070939273573458195
bert,6.0,rm_top_pcs_5,inter,0.13858498632907867
bert,6.0,rm_top_pcs_5,inter,0.05817040055990219
bert,6.0,rm_top_pcs_5,inter,0.05612210929393768
bert,6.0,rm_top_pcs_5,inter,-0.11791867762804031
bert,6.0,rm_top_pcs_5,inter,-0.016859930008649826
bert,6.0,rm_top_pcs_5,inter,0.08759114146232605
bert,6.0,rm_top_pcs_5,inter,0.07528088986873627
bert,6.0,rm_top_pcs_5,inter,0.027342095971107483
bert,6.0,rm_top_pcs_5,inter,-0.11671038717031479
bert,6.0,rm_top_pcs_5,inter,-0.16374710202217102
bert,6.0,rm_top_pcs_5,inter,-0.07399832457304001
bert,6.0,rm_top_pcs_5,inter,-0.04542030021548271
bert,6.0,rm_top_pcs_5,inter,0.07174932956695557
bert,6.0,rm_top_pcs_5,inter,0.08935230225324631
bert,6.0,rm_top_pcs_5,inter,0.03549371287226677
bert,6.0,rm_top_pcs_5,inter,0.04898146539926529
bert,6.0,rm_top_pcs_5,inter,0.0701814517378807
bert,6.0,rm_top_pcs_5,inter,0.3160952627658844
bert,6.0,rm_top_pcs_5,inter,0.10053825378417969
bert,6.0,rm_top_pcs_5,inter,0.10773689299821854
bert,6.0,rm_top_pcs_5,inter,-0.15464212000370026
bert,6.0,rm_top_pcs_5,inter,-0.0441507026553154
bert,6.0,rm_top_pcs_5,inter,0.08272164314985275
bert,6.0,rm_top_pcs_5,inter,0.020891008898615837
bert,6.0,rm_top_pcs_5,inter,-0.01811451092362404
bert,6.0,rm_top_pcs_5,inter,0.008801762945950031
bert,6.0,rm_top_pcs_5,inter,0.04765663295984268
bert,6.0,rm_top_pcs_5,inter,0.006359681952744722
bert,6.0,rm_top_pcs_5,inter,-0.13077761232852936
bert,6.0,rm_top_pcs_5,inter,0.015490741468966007
bert,6.0,rm_top_pcs_5,inter,-0.07647033780813217
bert,6.0,rm_top_pcs_5,inter,0.056057628244161606
bert,6.0,rm_top_pcs_5,inter,-0.0552833154797554
bert,6.0,rm_top_pcs_5,inter,0.18704754114151
bert,6.0,rm_top_pcs_5,inter,-0.03320890665054321
bert,6.0,rm_top_pcs_5,inter,-0.1901945322751999
bert,6.0,rm_top_pcs_5,inter,-0.058717936277389526
bert,6.0,rm_top_pcs_5,inter,0.008657464757561684
bert,6.0,rm_top_pcs_5,inter,-0.0024481210857629776
bert,6.0,rm_top_pcs_5,inter,-0.11189019680023193
bert,6.0,rm_top_pcs_5,inter,-0.04823703318834305
bert,6.0,rm_top_pcs_5,inter,-0.18582509458065033
bert,6.0,rm_top_pcs_5,inter,-0.03281152993440628
bert,6.0,rm_top_pcs_5,inter,-0.009343639016151428
bert,6.0,rm_top_pcs_5,inter,-0.1965659111738205
bert,6.0,rm_top_pcs_5,inter,0.06550280004739761
bert,6.0,rm_top_pcs_5,inter,-0.09108268469572067
bert,6.0,rm_top_pcs_5,inter,0.02138698473572731
bert,6.0,rm_top_pcs_5,inter,-0.16256456077098846
bert,6.0,rm_top_pcs_5,inter,-0.05471539497375488
bert,6.0,rm_top_pcs_5,inter,-0.07539478689432144
bert,6.0,rm_top_pcs_5,inter,0.03778599202632904
bert,6.0,rm_top_pcs_5,inter,-0.11457547545433044
bert,6.0,rm_top_pcs_5,inter,0.26632505655288696
bert,6.0,rm_top_pcs_5,inter,0.01573484018445015
bert,6.0,rm_top_pcs_5,inter,-0.00433458061888814
bert,6.0,rm_top_pcs_5,inter,-0.012992431409657001
bert,6.0,rm_top_pcs_5,inter,-0.10043414682149887
bert,6.0,rm_top_pcs_5,inter,-0.07775949686765671
bert,6.0,rm_top_pcs_5,inter,0.04749578610062599
bert,6.0,rm_top_pcs_5,inter,0.09933554381132126
bert,6.0,rm_top_pcs_5,inter,0.13792099058628082
bert,6.0,rm_top_pcs_5,inter,0.1429620087146759
bert,6.0,rm_top_pcs_5,inter,-0.019832350313663483
bert,6.0,rm_top_pcs_5,inter,0.07909577339887619
bert,6.0,rm_top_pcs_5,inter,-0.021779740229249
bert,6.0,rm_top_pcs_5,inter,0.05441533774137497
bert,6.0,rm_top_pcs_5,inter,0.18595615029335022
bert,6.0,rm_top_pcs_5,inter,0.013188984245061874
bert,6.0,rm_top_pcs_5,inter,0.08115489035844803
bert,6.0,rm_top_pcs_5,inter,-0.07694891095161438
bert,6.0,rm_top_pcs_5,inter,-0.042522598057985306
bert,6.0,rm_top_pcs_5,inter,0.06395222246646881
bert,6.0,rm_top_pcs_5,inter,0.08970847725868225
bert,6.0,rm_top_pcs_5,inter,0.06193742901086807
bert,6.0,rm_top_pcs_5,inter,0.005887811537832022
bert,6.0,rm_top_pcs_5,inter,-0.09854906797409058
bert,6.0,rm_top_pcs_5,inter,-0.0030198609456419945
bert,6.0,rm_top_pcs_5,inter,-0.037739645689725876
bert,6.0,rm_top_pcs_5,inter,0.1319565773010254
bert,6.0,rm_top_pcs_5,inter,-0.06706834584474564
bert,6.0,rm_top_pcs_5,inter,-0.010656223632395267
bert,6.0,rm_top_pcs_5,inter,0.012348877266049385
bert,6.0,rm_top_pcs_5,inter,-0.01667727530002594
bert,6.0,rm_top_pcs_5,inter,-0.13341021537780762
bert,6.0,rm_top_pcs_5,inter,-0.22030697762966156
bert,6.0,rm_top_pcs_5,inter,-0.039693910628557205
bert,6.0,rm_top_pcs_5,inter,-0.07056766748428345
bert,6.0,rm_top_pcs_5,inter,0.007645328063517809
bert,6.0,rm_top_pcs_5,inter,-0.011824987828731537
bert,6.0,rm_top_pcs_5,inter,-0.06297605484724045
bert,6.0,rm_top_pcs_5,inter,-0.06166020780801773
bert,6.0,rm_top_pcs_5,inter,0.03050125390291214
bert,6.0,rm_top_pcs_5,inter,-0.13071587681770325
bert,6.0,rm_top_pcs_5,inter,-0.00972892064601183
bert,6.0,rm_top_pcs_5,inter,0.06791503727436066
bert,6.0,rm_top_pcs_5,inter,-0.03571530431509018
bert,6.0,rm_top_pcs_5,inter,-0.003947911784052849
bert,6.0,rm_top_pcs_5,inter,-0.023209046572446823
bert,6.0,rm_top_pcs_5,inter,-0.042831968516111374
bert,6.0,rm_top_pcs_5,inter,0.052691925317049026
bert,6.0,rm_top_pcs_5,inter,-0.008688739500939846
bert,6.0,rm_top_pcs_5,inter,-0.01456908043473959
bert,6.0,rm_top_pcs_5,inter,0.035409457981586456
bert,6.0,rm_top_pcs_5,inter,0.08130098879337311
bert,6.0,rm_top_pcs_5,inter,0.012747709639370441
bert,6.0,rm_top_pcs_5,inter,0.12561900913715363
bert,6.0,rm_top_pcs_5,inter,-0.05671927332878113
bert,6.0,rm_top_pcs_5,inter,-0.07471004873514175
bert,6.0,rm_top_pcs_5,inter,-0.06412243098020554
bert,6.0,rm_top_pcs_5,inter,0.041479554027318954
bert,6.0,rm_top_pcs_5,inter,0.05032460391521454
bert,6.0,rm_top_pcs_5,inter,0.0750100240111351
bert,6.0,rm_top_pcs_5,inter,0.141585111618042
bert,6.0,rm_top_pcs_5,inter,-0.025951452553272247
bert,6.0,rm_top_pcs_5,inter,-0.002471811370924115
bert,6.0,rm_top_pcs_5,inter,-0.15795841813087463
bert,6.0,rm_top_pcs_5,inter,-0.0846385732293129
bert,6.0,rm_top_pcs_5,inter,0.24754352867603302
bert,6.0,rm_top_pcs_5,inter,0.1378188580274582
bert,6.0,rm_top_pcs_5,inter,0.18018221855163574
bert,6.0,rm_top_pcs_5,inter,-0.07739005237817764
bert,6.0,rm_top_pcs_5,inter,0.07056837528944016
bert,6.0,rm_top_pcs_5,inter,0.03398629650473595
bert,6.0,rm_top_pcs_5,inter,-0.03146742284297943
bert,6.0,rm_top_pcs_5,inter,0.07965012639760971
bert,6.0,rm_top_pcs_5,inter,-0.04613600671291351
bert,6.0,rm_top_pcs_5,inter,-0.018913110718131065
bert,6.0,rm_top_pcs_5,inter,0.01283047441393137
bert,6.0,rm_top_pcs_5,inter,-0.0648663341999054
bert,6.0,rm_top_pcs_5,inter,-0.05395260453224182
bert,6.0,rm_top_pcs_5,inter,-0.024847362190485
bert,6.0,rm_top_pcs_5,inter,-0.12482783198356628
bert,6.0,rm_top_pcs_5,inter,-0.0772804394364357
bert,6.0,rm_top_pcs_5,inter,-0.03517740219831467
bert,6.0,rm_top_pcs_5,inter,0.016340237110853195
bert,6.0,rm_top_pcs_5,inter,-0.08039933443069458
bert,6.0,rm_top_pcs_5,inter,0.028190571814775467
bert,6.0,rm_top_pcs_5,inter,0.03708890825510025
bert,6.0,rm_top_pcs_5,inter,-0.0574149489402771
bert,6.0,rm_top_pcs_5,inter,-0.13119487464427948
bert,6.0,rm_top_pcs_5,inter,-0.14288128912448883
bert,6.0,rm_top_pcs_5,inter,-0.12880839407444
bert,6.0,rm_top_pcs_5,inter,0.02917475625872612
bert,6.0,rm_top_pcs_5,inter,-0.09789834916591644
bert,6.0,rm_top_pcs_5,inter,-0.11475725471973419
bert,6.0,rm_top_pcs_5,inter,-0.052446454763412476
bert,6.0,rm_top_pcs_5,inter,0.03527253866195679
bert,6.0,rm_top_pcs_5,inter,0.10234043002128601
bert,6.0,rm_top_pcs_5,inter,-0.06756502389907837
bert,6.0,rm_top_pcs_5,inter,-0.03537170588970184
bert,6.0,rm_top_pcs_5,inter,-0.04498409107327461
bert,6.0,rm_top_pcs_5,inter,0.03146703541278839
bert,6.0,rm_top_pcs_5,inter,-0.04522066190838814
bert,6.0,rm_top_pcs_5,inter,0.03349137678742409
bert,6.0,rm_top_pcs_5,inter,0.051624052226543427
bert,6.0,rm_top_pcs_5,inter,0.16669276356697083
bert,6.0,rm_top_pcs_5,inter,-0.010773315094411373
bert,6.0,rm_top_pcs_5,inter,-0.04263274371623993
bert,6.0,rm_top_pcs_5,inter,-0.09097395837306976
bert,6.0,rm_top_pcs_5,inter,0.08071981370449066
bert,6.0,rm_top_pcs_5,inter,0.24098484218120575
bert,6.0,rm_top_pcs_5,inter,0.014617298729717731
bert,6.0,rm_top_pcs_5,inter,0.1551342010498047
bert,6.0,rm_top_pcs_5,inter,-0.10302657634019852
bert,6.0,rm_top_pcs_5,inter,0.04402369633316994
bert,6.0,rm_top_pcs_5,inter,-0.011862190440297127
bert,6.0,rm_top_pcs_5,inter,0.029813027009367943
bert,6.0,rm_top_pcs_5,inter,-0.12832549214363098
bert,6.0,rm_top_pcs_5,inter,-0.04481392726302147
bert,6.0,rm_top_pcs_5,inter,-0.01969405636191368
bert,6.0,rm_top_pcs_5,inter,-0.005288832355290651
bert,6.0,rm_top_pcs_5,inter,-0.019015152007341385
bert,6.0,rm_top_pcs_5,inter,0.10045121610164642
bert,6.0,rm_top_pcs_5,inter,0.0378921777009964
bert,6.0,rm_top_pcs_5,inter,0.059503793716430664
bert,6.0,rm_top_pcs_5,inter,0.041148118674755096
bert,6.0,rm_top_pcs_5,inter,-0.07908327877521515
bert,6.0,rm_top_pcs_5,inter,-0.0408715158700943
bert,6.0,rm_top_pcs_5,inter,-0.0008002856047824025
bert,6.0,rm_top_pcs_5,inter,0.04867471382021904
bert,6.0,rm_top_pcs_5,inter,0.11952526122331619
bert,6.0,rm_top_pcs_5,inter,0.19998206198215485
bert,6.0,rm_top_pcs_5,inter,0.004299174062907696
